Version, File Name, Size, LOCAdded, LOCTouched, MaxLOCAdded, averageLOCAdded, NR, Churn, MaxChurn, AverageChurn, nAuthors, Buggy
3, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java, 223, 194,331,68,21.0,9,57,50,6.333333492279053,2,false
3, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java, 165, 0,0,0,0.0,0,0,0,NaN,0,false
3, hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java, 183, 183,183,139,91.0,2,183,139,91.5,1,false
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java, 140, 140,140,140,140.0,1,140,140,140.0,1,false
3, hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java, 171, 12,15,9,6.0,2,9,9,4.5,1,false
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java, 243, 182,215,90,45.0,4,149,88,37.25,2,false
3, hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java, 63, 0,0,0,0.0,0,0,0,NaN,0,false
3, hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java, 421, 276,811,73,27.0,10,-259,46,-25.899999618530273,2,true
3, hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java, 50, 50,50,50,50.0,1,50,50,50.0,1,false
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java, 40, 0,0,0,0.0,0,0,0,NaN,0,false
3, hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java, 84, 84,84,84,84.0,1,84,84,84.0,1,false
3, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java, 57, 0,0,0,0.0,0,0,0,NaN,0,false
3, hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java, 380, 63,64,35,21.0,3,62,34,20.66666603088379,2,false
3, hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java, 71, 18,36,11,9.0,2,0,3,0.0,2,false
3, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java, 132, 9,10,9,9.0,1,8,8,8.0,1,false
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java, 33, 33,33,33,33.0,1,33,33,33.0,1,false
3, hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java, 355, 22,44,20,11.0,2,0,0,0.0,1,false
3, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java, 383, 384,385,378,192.0,2,383,378,191.5,1,false
3, hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java, 100, 104,108,100,52.0,2,100,100,50.0,1,false
3, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java, 138, 8,12,4,4.0,2,4,2,2.0,1,true
3, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java, 54, 17,17,17,17.0,1,17,17,17.0,1,false
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java, 301, 203,388,129,29.0,7,18,123,2.5714285373687744,3,true
3, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java, 49, 49,49,46,24.0,2,49,46,24.5,1,false
3, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java, 27, 0,0,0,0.0,0,0,0,NaN,0,false
3, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java, 200, 129,143,81,21.0,6,115,77,19.16666603088379,2,false
3, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java, 77, 0,0,0,0.0,0,0,0,NaN,0,false
3, hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java, 16883, 12633,14906,4082,902.0,14,10360,2691,740.0,2,false
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java, 58, 59,60,58,29.0,2,58,58,29.0,1,false
3, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java, 846, 301,498,128,37.0,8,104,73,13.0,2,false
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java, 551, 123,168,62,20.0,6,78,43,13.0,3,true
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java, 152, 152,152,129,76.0,2,152,129,76.0,1,false
3, hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java, 72, 81,90,72,40.0,2,72,72,36.0,1,false
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java, 268, 270,272,240,90.0,3,268,240,89.33333587646484,2,false
3, hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java, 47, 0,0,0,0.0,0,0,0,NaN,0,false
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java, 192, 135,225,96,67.0,2,45,90,22.5,2,false
3, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java, 75, 44,52,38,22.0,2,36,35,18.0,1,false
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java, 52, 1,2,1,1.0,1,0,0,0.0,1,false
3, hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java, 101, 11,13,11,11.0,1,9,9,9.0,1,true
3, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java, 83, 0,0,0,0.0,0,0,0,NaN,0,true
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java, 88, 33,33,33,33.0,1,33,33,33.0,1,false
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java, 62, 2,4,2,2.0,1,0,0,0.0,1,false
3, hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java, 153, 0,0,0,0.0,0,0,0,NaN,0,false
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java, 48, 30,40,15,15.0,2,20,10,10.0,1,false
3, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java, 47, 5,14,5,5.0,1,-4,0,-4.0,1,false
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java, 58, 0,0,0,0.0,0,0,0,NaN,0,true
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java, 139, 0,0,0,0.0,0,0,0,NaN,0,false
3, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java, 37, 0,0,0,0.0,0,0,0,NaN,0,false
3, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java, 59, 4,7,4,4.0,1,1,1,1.0,1,false
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java, 109, 19,20,19,19.0,1,18,18,18.0,1,false
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java, 104, 104,104,104,104.0,1,104,104,104.0,1,false
3, hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java, 28, 0,0,0,0.0,0,0,0,NaN,0,false
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java, 77, 77,77,77,77.0,1,77,77,77.0,1,false
3, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java, 39, 0,0,0,0.0,0,0,0,NaN,0,false
3, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java, 624, 624,624,621,312.0,2,624,621,312.0,1,false
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java, 126, 13,28,4,3.0,4,-2,0,-0.5,2,false
3, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java, 63, 0,0,0,0.0,0,0,0,NaN,0,false
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java, 358, 438,707,139,36.0,12,169,122,14.083333015441895,3,false
3, hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java, 54, 54,54,54,54.0,1,54,54,54.0,1,false
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java, 694, 178,186,50,25.0,7,170,50,24.285715103149414,3,true
5, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheSet.java, 115, 115,115,115,115.0,1,115,115,115.0,1,false
5, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java, 329, 329,329,329,329.0,1,329,329,329.0,1,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java, 35, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java, 390, 3,4,3,3.0,1,2,2,2.0,1,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java, 84, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java, 70, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java, 92, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java, 89, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java, 63, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java, 51, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java, 147, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java, 179, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java, 282, 1,4,1,1.0,1,-2,0,-2.0,1,false
5, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java, 295, 295,295,295,295.0,1,295,295,295.0,1,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java, 106, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java, 47, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java, 45, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java, 90, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java, 691, 80,196,79,26.0,3,-36,0,-12.0,2,true
5, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java, 62, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java, 35, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java, 172, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java, 94, 0,0,0,0.0,0,0,0,NaN,0,true
5, hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java, 27, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java, 191, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java, 66, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java, 82, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java, 43, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java, 189, 0,0,0,0.0,0,0,0,NaN,0,true
5, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/MyNode.java, 101, 101,101,101,101.0,1,101,101,101.0,1,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java, 87, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java, 495, 45,62,40,22.0,2,28,26,14.0,2,true
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java, 153, 0,0,0,0.0,0,0,0,NaN,0,true
5, hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java, 44, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java, 308, 5,8,5,5.0,1,2,2,2.0,1,true
5, hedwig-client/src/main/java/org/apache/hedwig/util/Either.java, 50, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java, 437, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java, 74, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java, 62, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryExprFunction.java, 65, 65,65,65,65.0,1,65,65,65.0,1,false
5, hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java, 48, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java, 46, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java, 577, 0,0,0,0.0,0,0,0,NaN,0,true
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java, 90, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java, 109, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java, 92, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java, 226, 227,228,226,113.0,2,226,226,113.0,2,false
5, hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java, 56, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java, 74, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java, 31, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java, 28, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java, 4088, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java, 47, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java, 221, 2,2,2,2.0,1,2,2,2.0,1,false
5, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java, 377, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java, 1248, 10,13,8,3.0,3,7,5,2.3333332538604736,2,true
5, hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java, 125, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java, 183, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java, 58, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java, 792, 17,20,12,8.0,2,14,12,7.0,1,true
5, hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java, 41, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java, 45, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java, 648, 0,0,0,0.0,0,0,0,NaN,0,true
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java, 84, 2,11,2,1.0,2,-7,0,-3.5,2,false
5, hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java, 143, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java, 106, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java, 62, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java, 148, 8,10,8,8.0,1,6,6,6.0,1,false
5, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java, 111, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java, 129, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java, 24, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java, 422, 0,0,0,0.0,0,0,0,NaN,0,true
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java, 131, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java, 189, 191,193,189,95.0,2,189,189,94.5,2,true
5, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java, 38, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/DebugUtil.java, 69, 69,69,69,69.0,1,69,69,69.0,1,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java, 804, 8,10,8,8.0,1,6,6,6.0,1,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java, 109, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java, 85, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java, 160, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java, 156, 3,4,3,3.0,1,2,2,2.0,1,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java, 90, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java, 88, 8,8,8,8.0,1,8,8,8.0,1,true
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java, 359, 2,2,2,2.0,1,2,2,2.0,1,true
5, hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java, 155, 3,6,3,3.0,1,0,0,0.0,1,false
5, bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java, 273, 4,6,4,4.0,1,2,2,2.0,1,true
5, hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java, 86, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java, 466, 2,4,1,1.0,2,0,0,0.0,1,true
5, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java, 134, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java, 27, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java, 111, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java, 39, 39,39,39,39.0,1,39,39,39.0,1,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java, 159, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java, 64, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java, 37, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java, 162, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java, 76, 76,76,76,76.0,1,76,76,76.0,1,false
5, hedwig-client/src/main/java/org/apache/hedwig/util/Option.java, 43, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java, 667, 9,16,9,9.0,1,2,2,2.0,1,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java, 74, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java, 48, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java, 262, 4,6,4,4.0,1,2,2,2.0,1,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java, 979, 5,9,5,5.0,1,1,1,1.0,1,true
5, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java, 45, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java, 582, 0,0,0,0.0,0,0,0,NaN,0,true
5, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java, 358, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java, 136, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java, 89, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java, 191, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java, 96, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java, 108, 0,0,0,0.0,0,0,0,NaN,0,true
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java, 236, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java, 565, 1,2,1,1.0,1,0,0,0.0,1,true
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java, 346, 187,204,158,93.0,2,170,158,85.0,2,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java, 77, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java, 47, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java, 123, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java, 69, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java, 34, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java, 252, 6,10,6,6.0,1,2,2,2.0,1,false
5, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ExprFunction.java, 25, 25,25,25,25.0,1,25,25,25.0,1,false
5, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java, 73, 73,73,73,73.0,1,73,73,73.0,1,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java, 93, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java, 624, 626,628,621,313.0,2,624,621,312.0,2,false
5, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java, 108, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSubscriberImpl.java, 323, 323,323,323,323.0,1,323,323,323.0,1,false
5, hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java, 49, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java, 213, 0,0,0,0.0,0,0,0,NaN,0,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java, 101, 0,49,0,0.0,1,-49,0,-49.0,1,false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java, 34, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java, 36, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java, 117, 1,2,1,1.0,1,0,0,0.0,1,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java, 177, 0,0,0,0.0,0,0,0,NaN,0,false
5, hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java, 550, 3,5,3,3.0,1,1,1,1.0,1,false
5, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java, 70, 0,0,0,0.0,0,0,0,NaN,0,false
